parishName,lat,lon,has24HourAdoration,activityName,dayOfWeek,hourOfDay,minute,duration
"Our Lady Help of Christians, Litchfield",41.164286,-82.033971,FALSE,confession,6,19,0,60
"Our Lady Help of Christians, Litchfield",41.164286,-82.033971,FALSE,confession,0,8,5,30
"Our Lady Help of Christians, Lodi",41.039873,-81.987214,FALSE,mass,0,8,0,60
"Our Lady Help of Christians, Lodi",41.039873,-81.987214,FALSE,mass,1,18,0,60
"Our Lady Help of Christians, Lodi",41.039873,-81.987214,FALSE,confession,0,7,5,30
"Our Lady Help of Christians, Nova",41.03021,-82.305118,FALSE,mass,0,11,0,60
"Our Lady Help of Christians, Nova",41.03021,-82.305118,FALSE,confession,0,12,0,30
"Our Lady Help of Christian, Seville",41.013638,-81.86847,FALSE,mass,6,16,0,60
"Our Lady Help of Christian, Seville",41.013638,-81.86847,FALSE,mass,0,10,30,60
"Our Lady Help of Christian, Seville",41.013638,-81.86847,FALSE,confession,6,15,15,30
"Our Lady Help of Christian, Seville",41.013638,-81.86847,FALSE,confession,0,11,30,30
"Our Lady of Angels, Cleveland",41.454207,-81.81708,FALSE,mass,6,16,0,60
"Our Lady of Angels, Cleveland",41.454207,-81.81708,FALSE,mass,0,10,0,60
"Our Lady of Guadalupe, Macedonia",41.322031,-81.489806,FALSE,mass,6,16,30,60
"Our Lady of Guadalupe, Macedonia",41.322031,-81.489806,FALSE,mass,0,8,0,60
"Our Lady of Guadalupe, Macedonia",41.322031,-81.489806,FALSE,mass,0,10,30,60
"Our Lady of Guadalupe, Macedonia",41.322031,-81.489806,FALSE,mass,1,18,30,60
"Our Lady of Guadalupe, Macedonia",41.322031,-81.489806,FALSE,mass,2,8,0,60
"Our Lady of Guadalupe, Macedonia",41.322031,-81.489806,FALSE,mass,4,8,0,60
"Our Lady of Guadalupe, Macedonia",41.322031,-81.489806,FALSE,adoration,1,9,0,660
"Our Lady of Guadalupe, Macedonia",41.322031,-81.489806,FALSE,adoration,2,9,0,420
"Our Lady of Guadalupe, Macedonia",41.322031,-81.489806,FALSE,adoration,3,9,0,660
"Our Lady of Guadalupe, Macedonia",41.322031,-81.489806,FALSE,adoration,4,9,0,420
"Our Lady of Guadalupe, Macedonia",41.322031,-81.489806,FALSE,adoration,5,9,0,420
"Our Lady of Hope, Bedford",41.403946,-81.536032,FALSE,mass,6,16,0,60
"Our Lady of Hope, Bedford",41.403946,-81.536032,FALSE,mass,0,11,0,60
"Our Lady of Hope, Bedford",41.403946,-81.536032,FALSE,mass,1,8,0,60
"Our Lady of Hope, Bedford",41.403946,-81.536032,FALSE,mass,2,8,0,60
"Our Lady of Hope, Bedford",41.403946,-81.536032,FALSE,mass,5,8,0,60
"Our Lady of Hope, Bedford",41.403946,-81.536032,FALSE,confession,6,15,0,30
"Our Lady of Lourdes, Cleveland",41.465598,-81.65218,FALSE,mass,6,16,0,60
"Our Lady of Lourdes, Cleveland",41.465598,-81.65218,FALSE,mass,0,10,0,60
"Our Lady of Lourdes, Cleveland",41.465598,-81.65218,FALSE,mass,0,12,30,60
"Our Lady of Lourdes, Cleveland",41.465598,-81.65218,FALSE,confession,6,15,0,30
"Our Lady of Mount Carmel, Cleveland",41.483649,-81.733088,FALSE,mass,6,6,0,60
"Our Lady of Mount Carmel, Cleveland",41.483649,-81.733088,FALSE,mass,6,17,0,60
"Our Lady of Mount Carmel, Cleveland",41.483649,-81.733088,FALSE,mass,0,8,0,60
"Our Lady of Mount Carmel, Cleveland",41.483649,-81.733088,FALSE,mass,0,10,0,60
"Our Lady of Mount Carmel, Cleveland",41.483649,-81.733088,FALSE,mass,0,11,30,60
"Our Lady of Mount Carmel, Cleveland",41.483649,-81.733088,FALSE,mass,0,17,0,60
"Our Lady of Mount Carmel, Cleveland",41.483649,-81.733088,FALSE,mass,1,6,0,60
"Our Lady of Mount Carmel, Cleveland",41.483649,-81.733088,FALSE,mass,1,18,0,60
"Our Lady of Mount Carmel, Cleveland",41.483649,-81.733088,FALSE,mass,2,6,0,60
"Our Lady of Mount Carmel, Cleveland",41.483649,-81.733088,FALSE,mass,2,18,0,60
"Our Lady of Mount Carmel, Cleveland",41.483649,-81.733088,FALSE,mass,3,6,0,60
"Our Lady of Mount Carmel, Cleveland",41.483649,-81.733088,FALSE,mass,3,18,0,60
"Our Lady of Mount Carmel, Cleveland",41.483649,-81.733088,FALSE,mass,4,6,0,60
"Our Lady of Mount Carmel, Cleveland",41.483649,-81.733088,FALSE,mass,4,18,0,60
"Our Lady of Mount Carmel, Cleveland",41.483649,-81.733088,FALSE,mass,5,6,0,60
"Our Lady of Mount Carmel, Cleveland",41.483649,-81.733088,FALSE,mass,5,18,0,60
"Our Lady of Mount Carmel, Cleveland",41.483649,-81.733088,FALSE,confession,6,15,30,60
"Our Lady of Mount Carmel, Wickliffe",41.609924,-81.464812,TRUE,mass,6,8,0,60
"Our Lady of Mount Carmel, Wickliffe",41.609924,-81.464812,TRUE,mass,6,16,0,60
"Our Lady of Mount Carmel, Wickliffe",41.609924,-81.464812,TRUE,mass,0,7,0,60
"Our Lady of Mount Carmel, Wickliffe",41.609924,-81.464812,TRUE,mass,0,9,0,60
"Our Lady of Mount Carmel, Wickliffe",41.609924,-81.464812,TRUE,mass,0,11,30,60
"Our Lady of Mount Carmel, Wickliffe",41.609924,-81.464812,TRUE,mass,1,7,0,60
"Our Lady of Mount Carmel, Wickliffe",41.609924,-81.464812,TRUE,mass,1,19,0,60
"Our Lady of Mount Carmel, Wickliffe",41.609924,-81.464812,TRUE,mass,2,7,0,60
"Our Lady of Mount Carmel, Wickliffe",41.609924,-81.464812,TRUE,mass,2,8,0,60
"Our Lady of Mount Carmel, Wickliffe",41.609924,-81.464812,TRUE,mass,3,7,0,60
"Our Lady of Mount Carmel, Wickliffe",41.609924,-81.464812,TRUE,mass,4,7,0,60
"Our Lady of Mount Carmel, Wickliffe",41.609924,-81.464812,TRUE,mass,4,8,0,60
"Our Lady of Mount Carmel, Wickliffe",41.609924,-81.464812,TRUE,mass,5,7,0,60
"Our Lady of Mount Carmel, Wickliffe",41.609924,-81.464812,TRUE,mass,5,8,0,60
"Our Lady of Mount Carmel, Wickliffe",41.609924,-81.464812,TRUE,confession,6,15,0,45
"Our Lady of Mount Carmel, Wickliffe",41.609924,-81.464812,TRUE,confession,6,17,0,45
"Our Lady of Peace, Cleveland",41.484892,-81.596178,FALSE,mass,6,16,0,60
"Our Lady of Peace, Cleveland",41.484892,-81.596178,FALSE,mass,0,11,0,60
"Our Lady of Peace, Cleveland",41.484892,-81.596178,FALSE,mass,0,13,0,60
"Our Lady of Peace, Cleveland",41.484892,-81.596178,FALSE,mass,1,17,30,60
"Our Lady of Peace, Cleveland",41.484892,-81.596178,FALSE,mass,2,8,0,60
"Our Lady of Peace, Cleveland",41.484892,-81.596178,FALSE,mass,2,17,30,60
"Our Lady of Peace, Cleveland",41.484892,-81.596178,FALSE,mass,3,8,0,60
"Our Lady of Peace, Cleveland",41.484892,-81.596178,FALSE,mass,3,17,30,60
"Our Lady of Peace, Cleveland",41.484892,-81.596178,FALSE,mass,4,8,0,60
"Our Lady of Peace, Cleveland",41.484892,-81.596178,FALSE,mass,4,17,30,60
"Our Lady of Peace, Cleveland",41.484892,-81.596178,FALSE,mass,5,8,0,60
"Our Lady of Peace, Cleveland",41.484892,-81.596178,FALSE,mass,5,17,30,60
"Our Lady of the Lake, Euclid",41.601658,-81.540498,FALSE,mass,6,16,0,60
"Our Lady of the Lake, Euclid",41.601658,-81.540498,FALSE,mass,0,8,0,60
"Our Lady of the Lake, Euclid",41.601658,-81.540498,FALSE,mass,0,11,0,60
"Our Lady of the Lake, Euclid",41.601658,-81.540498,FALSE,mass,1,9,0,60
"Our Lady of the Lake, Euclid",41.601658,-81.540498,FALSE,mass,2,9,0,60
"Our Lady of the Lake, Euclid",41.601658,-81.540498,FALSE,mass,3,9,0,60
"Our Lady of the Lake, Euclid",41.601658,-81.540498,FALSE,mass,4,9,0,60
"Our Lady of the Lake, Euclid",41.601658,-81.540498,FALSE,confession,6,15,0,30
"Our Lady of Victory, Tallmadge",41.10472,-81.441818,FALSE,mass,6,17,0,60
"Our Lady of Victory, Tallmadge",41.10472,-81.441818,FALSE,mass,0,8,0,60
"Our Lady of Victory, Tallmadge",41.10472,-81.441818,FALSE,mass,0,11,0,60
"Our Lady of Victory, Tallmadge",41.10472,-81.441818,FALSE,mass,1,8,0,60
"Our Lady of Victory, Tallmadge",41.10472,-81.441818,FALSE,mass,2,8,0,60
"Our Lady of Victory, Tallmadge",41.10472,-81.441818,FALSE,mass,3,8,0,60
"Our Lady of Victory, Tallmadge",41.10472,-81.441818,FALSE,mass,4,8,0,60
"Our Lady of Victory, Tallmadge",41.10472,-81.441818,FALSE,confession,6,9,0,30
"Our Lady Queen of Peace, Grafton",41.276979,-82.060088,FALSE,mass,6,16,30,60
"Our Lady Queen of Peace, Grafton",41.276979,-82.060088,FALSE,mass,0,8,0,60
"Our Lady Queen of Peace, Grafton",41.276979,-82.060088,FALSE,mass,0,11,0,60
"Our Lady Queen of Peace, Grafton",41.276979,-82.060088,FALSE,mass,1,9,0,60
"Our Lady Queen of Peace, Grafton",41.276979,-82.060088,FALSE,mass,2,9,0,60
"Our Lady Queen of Peace, Grafton",41.276979,-82.060088,FALSE,mass,3,18,30,60
"Our Lady Queen of Peace, Grafton",41.276979,-82.060088,FALSE,mass,4,9,0,60
"Our Lady Queen of Peace, Grafton",41.276979,-82.060088,FALSE,mass,5,9,0,60
"Our Lady Queen of Peace, Grafton",41.276979,-82.060088,FALSE,confession,6,15,30,30
"Our Lady Queen of Peace, Grafton",41.276979,-82.060088,FALSE,adoration,3,14,30,240
"Prince of Peace, Norton",41.015842,-81.636269,FALSE,mass,6,16,0,60
"Prince of Peace, Norton",41.015842,-81.636269,FALSE,mass,0,8,0,60
"Prince of Peace, Norton",41.015842,-81.636269,FALSE,mass,0,10,30,60
"Prince of Peace, Norton",41.015842,-81.636269,FALSE,mass,2,8,0,60
"Prince of Peace, Norton",41.015842,-81.636269,FALSE,mass,3,8,0,60
"Prince of Peace, Norton",41.015842,-81.636269,FALSE,mass,4,8,0,60
"Prince of Peace, Norton",41.015842,-81.636269,FALSE,mass,5,8,0,60
"Prince of Peace, Norton",41.015842,-81.636269,FALSE,confession,6,15,0,30
"Resurrection of Our Lord, Solon",41.410299,-81.452301,FALSE,mass,6,17,30,60
"Resurrection of Our Lord, Solon",41.410299,-81.452301,FALSE,mass,0,9,0,60
"Resurrection of Our Lord, Solon",41.410299,-81.452301,FALSE,mass,0,11,0,60
"Resurrection of Our Lord, Solon",41.410299,-81.452301,FALSE,mass,1,8,0,60
"Resurrection of Our Lord, Solon",41.410299,-81.452301,FALSE,mass,2,8,0,60
"Resurrection of Our Lord, Solon",41.410299,-81.452301,FALSE,mass,3,8,0,60
"Resurrection of Our Lord, Solon",41.410299,-81.452301,FALSE,mass,4,8,0,60
"Resurrection of Our Lord, Solon",41.410299,-81.452301,FALSE,mass,5,8,0,60
"Resurrection of Our Lord, Solon",41.410299,-81.452301,FALSE,confession,6,16,30,45
"Sacred Heart, Oberlin",41.294991,-82.23259,FALSE,mass,6,16,0,60
"Sacred Heart, Oberlin",41.294991,-82.23259,FALSE,mass,0,10,30,60
"Sacred Heart, Oberlin",41.294991,-82.23259,FALSE,mass,4,8,5,60
"Sacred Heart, Oberlin",41.294991,-82.23259,FALSE,mass,5,8,5,60
"Sacred Heart Chapel, Lorain",41.42995,-82.135235,FALSE,mass,6,17,0,60
"Sacred Heart Chapel, Lorain",41.42995,-82.135235,FALSE,mass,0,9,0,60
"Sacred Heart Chapel, Lorain",41.42995,-82.135235,FALSE,mass,0,11,30,60
"Sacred Heart Chapel, Lorain",41.42995,-82.135235,FALSE,mass,1,9,0,60
"Sacred Heart Chapel, Lorain",41.42995,-82.135235,FALSE,mass,2,9,0,60
"Sacred Heart Chapel, Lorain",41.42995,-82.135235,FALSE,mass,3,18,0,60
"Sacred Heart Chapel, Lorain",41.42995,-82.135235,FALSE,mass,5,9,0,60
"Sacred Heart Chapel, Lorain",41.42995,-82.135235,FALSE,confession,6,15,30,60
"Sacred Heart Chapel, Lorain",41.42995,-82.135235,FALSE,confession,2,10,30,75
"Sacred Heart Chapel, Lorain",41.42995,-82.135235,FALSE,confession,3,6,0,45
"Sacred Heart Chapel, Lorain",41.42995,-82.135235,FALSE,adoration,2,10,0,120
"Sacred Heart Chapel, Lorain",41.42995,-82.135235,FALSE,adoration,3,18,30,60
"Sacred Heart of Jesus, South Euclid",41.517907,-81.518629,FALSE,mass,6,6,5,60
"Sacred Heart of Jesus, South Euclid",41.517907,-81.518629,FALSE,mass,6,16,0,60
"Sacred Heart of Jesus, South Euclid",41.517907,-81.518629,FALSE,mass,0,8,0,60
"Sacred Heart of Jesus, South Euclid",41.517907,-81.518629,FALSE,mass,0,10,0,60
"Sacred Heart of Jesus, South Euclid",41.517907,-81.518629,FALSE,mass,0,11,30,60
"Sacred Heart of Jesus, South Euclid",41.517907,-81.518629,FALSE,mass,0,17,0,60
"Sacred Heart of Jesus, South Euclid",41.517907,-81.518629,FALSE,mass,1,6,5,60
"Sacred Heart of Jesus, South Euclid",41.517907,-81.518629,FALSE,mass,1,12,10,60
"Sacred Heart of Jesus, South Euclid",41.517907,-81.518629,FALSE,mass,2,6,5,60
"Sacred Heart of Jesus, South Euclid",41.517907,-81.518629,FALSE,mass,2,12,10,60
"Sacred Heart of Jesus, South Euclid",41.517907,-81.518629,FALSE,mass,3,6,5,60
"Sacred Heart of Jesus, South Euclid",41.517907,-81.518629,FALSE,mass,3,12,10,60
"Sacred Heart of Jesus, South Euclid",41.517907,-81.518629,FALSE,mass,4,6,5,60
"Sacred Heart of Jesus, South Euclid",41.517907,-81.518629,FALSE,mass,4,12,10,60
"Sacred Heart of Jesus, South Euclid",41.517907,-81.518629,FALSE,mass,5,6,5,60
"Sacred Heart of Jesus, South Euclid",41.517907,-81.518629,FALSE,mass,5,12,10,60
"Sacred Heart of Jesus, South Euclid",41.517907,-81.518629,FALSE,confession,6,14,30,60
"Sacred Heart of Jesus, South Euclid",41.517907,-81.518629,FALSE,confession,0,9,0,45
"Sacred Heart of Jesus, South Euclid",41.517907,-81.518629,FALSE,confession,1,11,30,30
"Sacred Heart of Jesus, South Euclid",41.517907,-81.518629,FALSE,confession,2,11,30,30
"Sacred Heart of Jesus, South Euclid",41.517907,-81.518629,FALSE,confession,3,11,30,30
"Sacred Heart of Jesus, South Euclid",41.517907,-81.518629,FALSE,confession,4,11,30,30
"Sacred Heart of Jesus, South Euclid",41.517907,-81.518629,FALSE,confession,5,11,30,30
"Sacred Heart of Jesus, Wadsworth",41.025882,-81.723033,TRUE,mass,6,17,0,60
"Sacred Heart of Jesus, Wadsworth",41.025882,-81.723033,TRUE,mass,0,8,0,60
"Sacred Heart of Jesus, Wadsworth",41.025882,-81.723033,TRUE,mass,0,10,30,60
"Sacred Heart of Jesus, Wadsworth",41.025882,-81.723033,TRUE,mass,0,17,0,60
"Sacred Heart of Jesus, Wadsworth",41.025882,-81.723033,TRUE,mass,1,8,0,60
"Sacred Heart of Jesus, Wadsworth",41.025882,-81.723033,TRUE,mass,2,8,0,60
"Sacred Heart of Jesus, Wadsworth",41.025882,-81.723033,TRUE,mass,3,8,0,60
"Sacred Heart of Jesus, Wadsworth",41.025882,-81.723033,TRUE,mass,5,8,0,60
"Sacred Heart of Jesus, Wadsworth",41.025882,-81.723033,TRUE,confession,6,11,0,60
"Sagrada Familia, Cleveland",41.481504,-81.738114,FALSE,mass,6,17,0,60
"Sagrada Familia, Cleveland",41.481504,-81.738114,FALSE,mass,0,10,0,60
"Sagrada Familia, Cleveland",41.481504,-81.738114,FALSE,mass,0,14,0,60
"Sagrada Familia, Cleveland",41.481504,-81.738114,FALSE,mass,3,18,30,60
"Sagrada Familia, Cleveland",41.481504,-81.738114,FALSE,mass,4,18,30,60
"Sagrada Familia, Cleveland",41.481504,-81.738114,FALSE,mass,5,18,30,60
"Sagrada Familia, Cleveland",41.481504,-81.738114,FALSE,confession,6,16,15,30
"Sagrada Familia, Cleveland",41.481504,-81.738114,FALSE,confession,0,9,5,30
"Sagrada Familia, Cleveland",41.481504,-81.738114,FALSE,confession,4,18,0,30
"Sagrada Familia, Cleveland",41.481504,-81.738114,FALSE,adoration,4,17,30,60
"St. Adalbert, Berea",41.375229,-81.855294,FALSE,mass,6,9,0,60
"St. Adalbert, Berea",41.375229,-81.855294,FALSE,mass,6,16,30,60
"St. Adalbert, Berea",41.375229,-81.855294,FALSE,mass,0,8,0,60
"St. Adalbert, Berea",41.375229,-81.855294,FALSE,mass,0,10,0,60
"St. Adalbert, Berea",41.375229,-81.855294,FALSE,mass,0,11,30,60
"St. Adalbert, Berea",41.375229,-81.855294,FALSE,mass,0,19,0,60
"St. Adalbert, Berea",41.375229,-81.855294,FALSE,mass,1,8,0,60
"St. Adalbert, Berea",41.375229,-81.855294,FALSE,mass,2,18,30,60
"St. Adalbert, Berea",41.375229,-81.855294,FALSE,mass,3,8,0,60
"St. Adalbert, Berea",41.375229,-81.855294,FALSE,mass,4,18,30,60
"St. Adalbert, Berea",41.375229,-81.855294,FALSE,mass,5,8,0,60
"St. Adalbert, Berea",41.375229,-81.855294,FALSE,mass,5,17,30,60
"St. Adalbert, Berea",41.375229,-81.855294,FALSE,confession,6,15,0,60
"St. Adalbert, Berea",41.375229,-81.855294,FALSE,confession,2,17,30,45
"St. Adalbert, Berea",41.375229,-81.855294,FALSE,confession,4,17,30,45
"St. Adalbert, Berea",41.375229,-81.855294,FALSE,adoration,2,9,0,570
"St. Adalbert, Cleveland",41.495022,-81.629211,FALSE,mass,6,16,30,60
"St. Adalbert, Cleveland",41.495022,-81.629211,FALSE,mass,0,8,0,60
"St. Adalbert, Cleveland",41.495022,-81.629211,FALSE,mass,0,10,0,60
"St. Adalbert, Cleveland",41.495022,-81.629211,FALSE,mass,0,11,30,60
"St. Adalbert, Cleveland",41.495022,-81.629211,FALSE,mass,4,9,0,60
"St. Agnes - Our Lady of Fatima, Cleveland",41.510824,-81.64418,FALSE,mass,6,17,0,60
"St. Agnes - Our Lady of Fatima, Cleveland",41.510824,-81.64418,FALSE,mass,0,8,0,60
"St. Agnes - Our Lady of Fatima, Cleveland",41.510824,-81.64418,FALSE,mass,0,10,30,60
"St. Agnes - Our Lady of Fatima, Cleveland",41.510824,-81.64418,FALSE,confession,6,16,0,30
"St. Agnes, Elyria",41.377289,-82.12023,FALSE,mass,6,16,30,60
"St. Agnes, Elyria",41.377289,-82.12023,FALSE,mass,0,10,0,60
"St. Agnes, Elyria",41.377289,-82.12023,FALSE,mass,1,9,0,60
"St. Agnes, Elyria",41.377289,-82.12023,FALSE,mass,2,9,0,60
"St. Agnes, Elyria",41.377289,-82.12023,FALSE,mass,3,9,0,60
"St. Agnes, Elyria",41.377289,-82.12023,FALSE,mass,5,9,0,60
"St. Agnes, Elyria",41.377289,-82.12023,FALSE,confession,6,15,30,30
"St. Agnes, Elyria",41.377289,-82.12023,FALSE,adoration,4,9,0,300
"St. Agnes, Orrville",40.835133,-81.759176,FALSE,mass,6,17,0,60
"St. Agnes, Orrville",40.835133,-81.759176,FALSE,mass,0,9,0,60
"St. Agnes, Orrville",40.835133,-81.759176,FALSE,mass,0,10,45,60
"St. Agnes, Orrville",40.835133,-81.759176,FALSE,mass,0,11,30,60
"St. Agnes, Orrville",40.835133,-81.759176,FALSE,mass,1,8,5,60
"St. Agnes, Orrville",40.835133,-81.759176,FALSE,mass,2,8,5,60
"St. Agnes, Orrville",40.835133,-81.759176,FALSE,mass,3,8,5,60
"St. Agnes, Orrville",40.835133,-81.759176,FALSE,mass,4,8,5,60
"St. Agnes, Orrville",40.835133,-81.759176,FALSE,mass,5,8,5,60
"St. Agnes, Orrville",40.835133,-81.759176,FALSE,confession,6,15,30,60
"St. Agnes, Orrville",40.835133,-81.759176,FALSE,adoration,4,8,5,720
"St. Albert the Great, North Royalton",41.325496,-81.733147,FALSE,mass,6,16,0,60
"St. Albert the Great, North Royalton",41.325496,-81.733147,FALSE,mass,6,17,30,60
"St. Albert the Great, North Royalton",41.325496,-81.733147,FALSE,mass,0,7,0,60
"St. Albert the Great, North Royalton",41.325496,-81.733147,FALSE,mass,0,9,0,60
"St. Albert the Great, North Royalton",41.325496,-81.733147,FALSE,mass,0,11,30,60
"St. Albert the Great, North Royalton",41.325496,-81.733147,FALSE,mass,0,18,0,60
"St. Albert the Great, North Royalton",41.325496,-81.733147,FALSE,mass,1,7,5,60
"St. Albert the Great, North Royalton",41.325496,-81.733147,FALSE,mass,1,18,45,60
"St. Albert the Great, North Royalton",41.325496,-81.733147,FALSE,mass,2,7,5,60
"St. Albert the Great, North Royalton",41.325496,-81.733147,FALSE,mass,2,11,30,60
"St. Albert the Great, North Royalton",41.325496,-81.733147,FALSE,mass,3,7,5,60
"St. Albert the Great, North Royalton",41.325496,-81.733147,FALSE,mass,3,11,30,60
"St. Albert the Great, North Royalton",41.325496,-81.733147,FALSE,mass,4,7,5,60
"St. Albert the Great, North Royalton",41.325496,-81.733147,FALSE,mass,4,11,30,60
"St. Albert the Great, North Royalton",41.325496,-81.733147,FALSE,mass,5,7,5,60
"St. Albert the Great, North Royalton",41.325496,-81.733147,FALSE,confession,6,15,0,30
"St. Albert the Great, North Royalton",41.325496,-81.733147,FALSE,adoration,1,8,0,660
"St. Albert the Great, North Royalton",41.325496,-81.733147,FALSE,adoration,2,8,0,660
"St. Albert the Great, North Royalton",41.325496,-81.733147,FALSE,adoration,3,8,0,660
"St. Albert the Great, North Royalton",41.325496,-81.733147,FALSE,adoration,4,8,0,660
"St. Albert the Great, North Royalton",41.325496,-81.733147,FALSE,adoration,5,8,0,660
"St. Aloysius - St. Agatha, Cleveland",41.539713,-81.609061,FALSE,mass,0,10,0,60
"St. Aloysius - St. Agatha, Cleveland",41.539713,-81.609061,FALSE,confession,6,9,0,45
"St. Ambrose, Brunswick",41.249802,-81.840324,FALSE,mass,6,16,30,60
"St. Ambrose, Brunswick",41.249802,-81.840324,FALSE,mass,0,7,0,60
"St. Ambrose, Brunswick",41.249802,-81.840324,FALSE,mass,0,9,0,60
"St. Ambrose, Brunswick",41.249802,-81.840324,FALSE,mass,0,10,30,60
"St. Ambrose, Brunswick",41.249802,-81.840324,FALSE,mass,0,12,0,60
"St. Ambrose, Brunswick",41.249802,-81.840324,FALSE,mass,0,5,0,60
"St. Ambrose, Brunswick",41.249802,-81.840324,FALSE,mass,1,8,5,60
"St. Ambrose, Brunswick",41.249802,-81.840324,FALSE,mass,3,8,5,60
"St. Ambrose, Brunswick",41.249802,-81.840324,FALSE,mass,4,17,30,60
"St. Ambrose, Brunswick",41.249802,-81.840324,FALSE,mass,5,8,5,60
"St. Ambrose, Brunswick",41.249802,-81.840324,FALSE,adoration,1,8,5,675
"St. Andrew Kim, Cleveland",41.480673,-81.691864,FALSE,mass,6,10,0,60
"St. Andrew Kim, Cleveland",41.480673,-81.691864,FALSE,mass,0,10,0,60
"St. Andrew Kim, Cleveland",41.480673,-81.691864,FALSE,mass,1,10,0,60
"St. Andrew Kim, Cleveland",41.480673,-81.691864,FALSE,mass,2,19,30,60
"St. Andrew Kim, Cleveland",41.480673,-81.691864,FALSE,mass,3,10,0,60
"St. Andrew Kim, Cleveland",41.480673,-81.691864,FALSE,mass,4,19,0,60
"St. Andrew Kim, Cleveland",41.480673,-81.691864,FALSE,mass,5,10,0,60
"St. Andrew the Apostle, Norton",41.003444,-81.667031,FALSE,mass,6,8,0,60
"St. Andrew the Apostle, Norton",41.003444,-81.667031,FALSE,mass,6,17,0,60
"St. Andrew the Apostle, Norton",41.003444,-81.667031,FALSE,mass,0,8,0,60
"St. Andrew the Apostle, Norton",41.003444,-81.667031,FALSE,mass,0,10,20,60
"St. Andrew the Apostle, Norton",41.003444,-81.667031,FALSE,mass,0,11,30,60
"St. Andrew the Apostle, Norton",41.003444,-81.667031,FALSE,mass,1,8,0,60
"St. Andrew the Apostle, Norton",41.003444,-81.667031,FALSE,mass,2,8,0,60
"St. Andrew the Apostle, Norton",41.003444,-81.667031,FALSE,mass,3,8,0,60
"St. Andrew the Apostle, Norton",41.003444,-81.667031,FALSE,mass,4,8,0,60
"St. Andrew the Apostle, Norton",41.003444,-81.667031,FALSE,mass,5,8,0,60
"St. Andrew the Apostle, Norton",41.003444,-81.667031,FALSE,confession,6,15,30,45
"St. Angela Merici, Fairview Park",41.447426,-81.851827,FALSE,mass,6,8,0,60
"St. Angela Merici, Fairview Park",41.447426,-81.851827,FALSE,mass,6,16,30,60
"St. Angela Merici, Fairview Park",41.447426,-81.851827,FALSE,mass,0,7,0,60
"St. Angela Merici, Fairview Park",41.447426,-81.851827,FALSE,mass,0,9,0,60
"St. Angela Merici, Fairview Park",41.447426,-81.851827,FALSE,mass,0,11,30,60
"St. Angela Merici, Fairview Park",41.447426,-81.851827,FALSE,mass,0,17,30,60
"St. Angela Merici, Fairview Park",41.447426,-81.851827,FALSE,mass,1,8,0,60
"St. Angela Merici, Fairview Park",41.447426,-81.851827,FALSE,mass,2,8,0,60
"St. Angela Merici, Fairview Park",41.447426,-81.851827,FALSE,mass,3,8,0,60
"St. Angela Merici, Fairview Park",41.447426,-81.851827,FALSE,mass,4,8,0,60
"St. Angela Merici, Fairview Park",41.447426,-81.851827,FALSE,mass,5,8,0,60
"St. Angela Merici, Fairview Park",41.447426,-81.851827,FALSE,confession,6,15,0,60
"St. Anne, Rittman",40.972589,-81.784017,FALSE,mass,6,18,0,60
"St. Anselm, Chesterland",41.514989,-81.337494,FALSE,mass,6,16,0,60
"St. Anselm, Chesterland",41.514989,-81.337494,FALSE,mass,0,9,0,60
"St. Anselm, Chesterland",41.514989,-81.337494,FALSE,mass,0,11,0,60
"St. Anselm, Chesterland",41.514989,-81.337494,FALSE,mass,1,8,0,60
"St. Anselm, Chesterland",41.514989,-81.337494,FALSE,mass,2,8,0,60
"St. Anselm, Chesterland",41.514989,-81.337494,FALSE,mass,3,19,0,60
"St. Anselm, Chesterland",41.514989,-81.337494,FALSE,mass,4,8,0,60
"St. Anselm, Chesterland",41.514989,-81.337494,FALSE,mass,5,8,0,60
"St. Anselm, Chesterland",41.514989,-81.337494,FALSE,confession,6,14,30,60
"St. Anthony of Padua, Akron",41.098952,-81.512253,FALSE,mass,6,16,0,60
"St. Anthony of Padua, Akron",41.098952,-81.512253,FALSE,mass,0,8,0,60
"St. Anthony of Padua, Akron",41.098952,-81.512253,FALSE,mass,0,10,30,60
"St. Anthony of Padua, Akron",41.098952,-81.512253,FALSE,mass,1,17,30,60
"St. Anthony of Padua, Akron",41.098952,-81.512253,FALSE,mass,2,17,30,60
"St. Anthony of Padua, Akron",41.098952,-81.512253,FALSE,mass,3,7,0,60
"St. Anthony of Padua, Akron",41.098952,-81.512253,FALSE,mass,5,8,0,60
"St. Anthony of Padua, Akron",41.098952,-81.512253,FALSE,confession,6,17,0,30
"St. Anthony of Padua, Akron",41.098952,-81.512253,FALSE,confession,1,17,0,30
"St. Anthony of Padua, Akron",41.098952,-81.512253,FALSE,confession,2,17,0,30
"St. Anthony of Padua, Fairport Harbor",41.751859,-81.274452,FALSE,mass,6,16,0,60
"St. Anthony of Padua, Fairport Harbor",41.751859,-81.274452,FALSE,mass,0,8,0,60
"St. Anthony of Padua, Fairport Harbor",41.751859,-81.274452,FALSE,mass,0,10,0,60
"St. Anthony of Padua, Fairport Harbor",41.751859,-81.274452,FALSE,mass,3,8,0,60
"St. Anthony of Padua, Fairport Harbor",41.751859,-81.274452,FALSE,confession,6,15,0,30
"St. Anthony of Padua, Fairport Harbor",41.751859,-81.274452,FALSE,adoration,1,15,0,240
